Continent,Country,City,Airport Name,IATA,ICAO,Latitude,Longitude,Timezone
Europe,United Kingdom,Kinloss,RAF Kinloss,FSS,EGQK,57.6494,-3.56064,Europe/London
Europe,United Kingdom,Lakenheath,RAF Lakenheath,LKZ,EGUL,52.4093,0.561,Europe/London
Europe,United Kingdom,Land's End,Land's End Airport,LEQ,EGHC,50.1028,-5.67056,Europe/London
Europe,United Kingdom,Leeds,Leeds Bradford Airport,LBA,EGNM,53.8659,-1.66057,Europe/London
Europe,United Kingdom,Lerwick,Lerwick / Tingwall Airport,LWK,EGET,60.1922,-1.24361,Europe/London
Europe,United Kingdom,Lerwick,Sumburgh Airport,LSI,EGPB,59.8789,-1.29556,Europe/London
Europe,United Kingdom,Linton-On-Ouse,RAF Linton-On-Ouse,HRT,EGXU,54.0489,-1.25275,Europe/London
Europe,United Kingdom,Liverpool,Liverpool John Lennon Airport,LPL,EGGP,53.3336,-2.84972,Europe/London
Europe,United Kingdom,London,London Luton Airport,LTN,EGGW,51.8747,-0.36833,Europe/London
Europe,United Kingdom,London,London Biggin Hill Airport,BQH,EGKB,51.3308,0.0325,Europe/London
Europe,United Kingdom,London,London Gatwick Airport,LGW,EGKK,51.1481,-0.19028,Europe/London
Europe,United Kingdom,London,London City Airport,LCY,EGLC,51.5053,0.05528,Europe/London
Europe,United Kingdom,London,London Heathrow Airport,LHR,EGLL,51.4706,-0.46194,Europe/London
Europe,United Kingdom,London,London Stansted Airport,STN,EGSS,51.885,0.235,Europe/London
Europe,United Kingdom,London,RAF Northolt,NHT,EGWU,51.553,-0.41817,Europe/London
Europe,United Kingdom,Lossiemouth,RAF Lossiemouth,LMO,EGQS,57.7052,-3.33917,Europe/London
Europe,United Kingdom,Lydd,Lydd Airport,LYX,EGMD,50.9561,0.93917,Europe/London
Europe,United Kingdom,Manchester,Manchester Airport,MAN,EGCC,53.3537,-2.27495,Europe/London
Europe,United Kingdom,Manchester,Manchester Woodford Airport,WFD,EGCD,53.3381,-2.14889,Europe/London
Europe,United Kingdom,Marham,RAF Marham,KNF,EGYM,52.6484,0.55069,Europe/London
Europe,United Kingdom,Mildenhall,RAF Mildenhall,MHZ,EGUN,52.3619,0.48641,Europe/London
Europe,United Kingdom,Newcastle,Newcastle Airport,NCL,EGNT,55.0375,-1.69167,Europe/London
Europe,United Kingdom,Newquay,Newquay Cornwall Airport,NQY,EGHQ,50.4406,-4.99541,Europe/London
Europe,United Kingdom,North Connel,Oban Airport,OBN,EGEO,56.4635,-5.39967,Europe/London
Europe,United Kingdom,North Ronaldsay,North Ronaldsay Airport,NRL,EGEN,59.3675,-2.43444,Europe/London
Europe,United Kingdom,Northampton,Sywell Aerodrome,ORM,EGBK,52.3053,-0.79306,Europe/London
Europe,United Kingdom,Norwich,Norwich International Airport,NWI,EGSH,52.6758,1.28278,Europe/London
Europe,United Kingdom,Nottingham,Nottingham Airport,NQT,EGBN,52.92,-1.07917,Europe/London
Europe,United Kingdom,Nottingham,East Midlands Airport,EMA,EGNX,52.8311,-1.32806,Europe/London
Europe,United Kingdom,Odiham,RAF Odiham,ODH,EGVO,51.2341,-0.94283,Europe/London
Europe,United Kingdom,Orkney Islands,Kirkwall Airport,KOI,EGPA,58.9578,-2.905,Europe/London
Europe,United Kingdom,Papa Westray,Papa Westray Airport,PPW,EGEP,59.3517,-2.90028,Europe/London
Europe,United Kingdom,Perth,Perth/Scone Airport,PSL,EGPT,56.4392,-3.37222,Europe/London
Europe,United Kingdom,Port Ellen,Islay Airport,ILY,EGPI,55.6819,-6.25667,Europe/London
Europe,United Kingdom,Rochester,Rochester Airport,RCS,EGTO,51.3519,0.50333,Europe/London
Europe,United Kingdom,Sanday,Sanday Airport,NDY,EGES,59.2503,-2.57667,Europe/London
Europe,United Kingdom,Scampton,RAF Scampton,SQZ,EGXP,53.3078,-0.55083,Europe/London
Europe,United Kingdom,Shetland,Out Skerries Airstrip,OUK,_OUK,60.42558,-0.7466,Europe/London
Europe,United Kingdom,Shetland Islands,Unst Airport,UNT,EGPW,60.7472,-0.85385,Europe/London
Europe,United Kingdom,Southampton,Southampton Airport,SOU,EGHI,50.9503,-1.3568,Europe/London
Europe,United Kingdom,Southend,Southend Airport,SEN,EGMC,51.5714,0.69556,Europe/London
Europe,United Kingdom,St. Andrews,RAF Leuchars,ADX,EGQL,56.3729,-2.86844,Europe/London
Europe,United Kingdom,St. Ives,RAF Wyton,QUY,EGUY,52.3572,-0.10783,Europe/London
Europe,United Kingdom,St. Mary's,St. Mary's Airport,ISC,EGHE,49.9133,-6.29167,Europe/London
Europe,United Kingdom,Staverton,Gloucestershire Airport,GLO,EGBJ,51.8942,-2.16722,Europe/London
Europe,United Kingdom,Stornoway,Stornoway Airport,SYY,EGPO,58.2156,-6.33111,Europe/London
Europe,United Kingdom,Stronsay,Stronsay Airport,SOY,EGER,59.1553,-2.64139,Europe/London
Europe,United Kingdom,Swansea,Swansea Airport,SWS,EGFH,51.6053,-4.06783,Europe/London
Europe,United Kingdom,Thetford,RAF Honington,BEQ,EGXH,52.3426,0.77294,Europe/London
Europe,United Kingdom,Upavon,Upavon Aerodrome,UPV,EGDJ,51.2862,-1.78202,Europe/London
Europe,United Kingdom,Waddington,RAF Waddington,WTN,EGXW,53.1662,-0.52381,Europe/London
Europe,United Kingdom,Warton,Warton Airport,WRT,EGNO,53.7451,-2.88306,Europe/London
Europe,United Kingdom,Westray,Westray Airport,WRY,EGEW,59.3503,-2.95,Europe/London
Europe,United Kingdom,Whalsay,Whalsay Airport,WHS,EGEH,60.3775,-0.92556,Europe/London
Europe,United Kingdom,Wick,Wick Airport,WIC,EGPC,58.4589,-3.09306,Europe/London
Europe,United Kingdom,Yateley,Blackbushe Airport,BBS,EGLK,51.3239,-0.8475,Europe/London
Europe,United Kingdom,Yeovil,RNAS Yeovilton,YEO,EGDY,51.0094,-2.63882,Europe/London
Europe,XK,Lipjan,Pristina International Airport,PRN,BKPR,42.57283,21.03583,Europe/Belgrade
North America,Anguilla,The Valley,Wallblake Airport,AXA,TQPF,18.2048,-63.0551,America/Anguilla
North America,Antigua and Barbuda,St. George,V.C. Bird International Airport,ANU,TAPA,17.1367,-61.7927,America/Antigua
North America,Aruba,Oranjestad,Queen Beatrix International Airport,AUA,TNCA,12.5014,-70.0152,America/Aruba
North America,Bahamas,,Andros Town Airport,ASD,MYAF,24.6979,-77.7956,America/Nassau
North America,Bahamas,,Abaco I Walker C Airport,WKR,MYAW,27.2667,-78.3997,America/Nassau
North America,Bahamas,,Chub Cay Airport,CCZ,MYBC,25.4171,-77.8809,America/Nassau
North America,Bahamas,,Great Harbour Cay Airport,GHC,MYBG,25.7383,-77.8401,America/Nassau
North America,Bahamas,,Normans Cay Airport,NMC,MYEN,24.5943,-76.8202,America/Nassau
North America,Bahamas,,Staniel Cay Airport,TYM,MYES,24.1691,-76.4391,America/Nassau
North America,Bahamas,,Duncan Town Airport,DCT,MYRD,22.1818,-75.7295,America/Nassau
North America,Bahamas,,Rum Cay Airport,RCY,MYRP,23.6844,-74.8362,America/Nassau
North America,Bahamas,Andros,Congo Town Airport,COX,MYAK,24.1587,-77.5898,America/Nassau
North America,Bahamas,Andros Island,San Andros Airport,SAQ,MYAN,25.0538,-78.049,America/Nassau
North America,Bahamas,Arthur's Town,Arthur's Town Airport,ATC,MYCA,24.6294,-75.6738,America/Nassau
North America,Bahamas,Cat Cay,Cat Cay Airport,CXY,MYCC,25.6,-79.267,America/Nassau
North America,Bahamas,Cat Island,New Bight Airport,TBI,MYCB,24.3153,-75.4523,America/Nassau
North America,Bahamas,Colonel Hill,Colonel Hill Airport,CRI,MYCI,22.7456,-74.1824,America/Nassau
North America,Bahamas,Deadman's Cay,Deadman's Cay Airport,LGI,MYLD,23.179,-75.0936,America/Nassau
North America,Bahamas,Freeport,Grand Bahama International Airport,FPO,MYGF,26.5587,-78.6956,America/Nassau
North America,Bahamas,George Town,Exuma International Airport,GGT,MYEF,23.5626,-75.878,America/Nassau
North America,Bahamas,Governor's Harbour,Governor's Harbour Airport,GHB,MYEM,25.2847,-76.331,America/Nassau
North America,Bahamas,Hog Cay,Torch Cay Airport,TCV,MYEY,23.3972,-75.4969,America/Nassau
North America,Bahamas,Mangrove Cay,Clarence A. Bain Airport,MAY,MYAB,24.2877,-77.6846,America/Nassau
North America,Bahamas,Marsh Harbour,Marsh Harbour International Airport,MHH,MYAM,26.5114,-77.0835,America/Nassau
North America,Bahamas,Matthew Town,Inagua Airport,IGA,MYIG,20.975,-73.6669,America/Nassau
North America,Bahamas,Mayaguana,Mayaguana Airport,MYG,MYMM,22.3795,-73.0135,America/Nassau
North America,Bahamas,Nassau,Lynden Pindling International Airport,NAS,MYNN,25.039,-77.4662,America/Nassau
North America,Bahamas,Nassau,Nassau Paradise Island Airport,PID,MYPI,25.083,-77.3,America/Nassau
North America,Bahamas,North Eleuthera,North Eleuthera Airport,ELH,MYEH,25.4749,-76.6835,America/Nassau
North America,Bahamas,Pitts Town,Pitts Town Airport,PWN,MYCP,22.8297,-74.3461,America/Nassau
North America,Bahamas,Rock Sound,Rock Sound Airport,RSD,MYER,24.89508,-76.17688,America/Nassau
North America,Bahamas,San Salvador,San Salvador Airport,ZSA,MYSM,24.0633,-74.524,America/Nassau
North America,Bahamas,South Bimini,South Bimini Airport,BIM,MYBS,25.6999,-79.2647,America/Nassau
North America,Bahamas,Spring Point,Spring Point Airport,AXP,MYAP,22.4418,-73.9709,America/Nassau
North America,Bahamas,Stella Maris,Stella Maris Airport,SML,MYLS,23.58232,-75.26862,America/Nassau
North America,Bahamas,Treasure Cay,Treasure Cay Airport,TCB,MYAT,26.7453,-77.3913,America/Nassau
North America,Bahamas,West End,West End Airport,WTD,MYGW,26.6853,-78.975,America/Nassau
North America,Barbados,Bridgetown,Sir Grantley Adams International Airport,BGI,TBPB,13.0746,-59.4925,America/Barbados
North America,Belize,Belize City,Philip S. W. Goldson International Airport,BZE,MZBZ,17.5391,-88.3082,America/Belize
North America,Belize,Big Creek,Big Creek Airport,BGK,MZBG,16.52,-88.40917,America/Belize
North America,Belize,Dangriga,Pelican Beach Airstrip,DGA,MZPB,16.98232,-88.228497,America/Belize
North America,Belize,Spanish Lookout,Manatee Airport,MZE,MZSL,17.27833,-89.02361,America/Belize
North America,Bermuda,Hamilton,L.F. Wade International International Airport,BDA,TXKF,32.364,-64.6787,Atlantic/Bermuda
North America,"Bonaire, Sint Eustatius and Saba",Kralendijk,Flamingo International Airport,BON,TNCB,12.131,-68.2685,America/Kralendijk
North America,"Bonaire, Sint Eustatius and Saba",Saba,Juancho E. Yrausquin Airport,SAB,TNCS,17.645,-63.22,America/Kralendijk
North America,"Bonaire, Sint Eustatius and Saba",Sint Eustatius,F. D. Roosevelt Airport,EUX,TNCE,17.4965,-62.9794,America/Kralendijk
North America,Canada,,Arctic Bay Airport,YAB,CYAB,73.00577,-85.04251,America/Rankin_Inlet
North America,Canada,108 Mile,South Cariboo Region / 108 Mile Airport,ZMH,CZML,51.7361,-121.333,America/Vancouver
North America,Canada,Abbotsford,Abbotsford Airport,YXX,CYXX,49.0253,-122.361,America/Vancouver
North America,Canada,Aklavik,Aklavik Airport,LAK,CYKD,68.2233,-135.006,America/Edmonton
North America,Canada,Akulivik,Akulivik Airport,AKV,CYKO,60.8186,-78.1486,America/Toronto
North America,Canada,Albian Village,Fort MacKay/Albian Aerodrome,JHL,CAL4,57.2239,-111.419,America/Edmonton
North America,Canada,Alert,Alert Airport,YLT,CYLT,82.5178,-62.2806,America/Toronto
North America,Canada,Alert Bay,Alert Bay Airport,YAL,CYAL,50.5822,-126.916,America/Vancouver
North America,Canada,Alma,Alma Airport,YTF,CYTF,48.5089,-71.6419,America/Toronto
North America,Canada,Amos,Amos Magny Airport,YEY,CYEY,48.5639,-78.2497,America/Toronto
North America,Canada,Anahim Lake,Anahim Lake Airport,YAA,CAJ4,52.4525,-125.303,America/Vancouver
North America,Canada,Angling Lake,Wapekeka Airport,YAX,CKB6,53.8492,-89.5794,America/Winnipeg
North America,Canada,Armstrong,Armstrong Airport,YYW,CYYW,50.2903,-88.9097,America/Toronto
North America,Canada,Arviat,Arviat Airport,YEK,CYEK,61.0942,-94.0708,America/Winnipeg
North America,Canada,Atikokan,Atikokan Municipal Airport,YIB,CYIB,48.7739,-91.6386,America/Panama
North America,Canada,Attawapiskat,Attawapiskat Airport,YAT,CYAT,52.9275,-82.4319,America/Toronto
North America,Canada,Aupaluk,Aupaluk Airport,YPJ,CYLA,59.2967,-69.5997,America/Toronto
North America,Canada,Bagotville,CFB Bagotville,YBG,CYBG,48.3306,-70.9964,America/Toronto
North America,Canada,Baie-Comeau,Baie Comeau Airport,YBC,CYBC,49.1325,-68.2044,America/Toronto
North America,Canada,Baker Lake,Baker Lake Airport,YBK,CYBK,64.2989,-96.0778,America/Winnipeg
North America,Canada,Banff,Banff Airport,YBA,CYBA,51.20734,-115.54186,America/Edmonton
North America,Canada,Bar River,Bar River Airport,YEB,CPF2,46.4203,-84.0922,America/Toronto
North America,Canada,Barrie-Orillia,Barrie-Orillia (Lake Simcoe Regional Airport),YLK,CYLS,44.4853,-79.5556,America/Toronto
North America,Canada,Bathurst,Bathurst Airport,ZBF,CZBF,47.6297,-65.7389,America/Halifax
North America,Canada,Bearskin Lake,Bearskin Lake Airport,XBE,CNE3,53.9656,-91.0272,America/Winnipeg
North America,Canada,Beaver Creek,Beaver Creek Airport,YXQ,CYXQ,62.4103,-140.867,America/Whitehorse
North America,Canada,Bella Bella,Bella Bella (Campbell Island) Airport,ZEL,CBBC,52.185,-128.157,America/Vancouver
North America,Canada,Bella Coola,Bella Coola Airport,QBC,CYBD,52.3875,-126.596,America/Vancouver
North America,Canada,Berens River,Berens River Airport,YBV,CYBV,52.3589,-97.0183,America/Winnipeg
North America,Canada,Big Trout Lake,Big Trout Lake Airport,YTL,CYTL,53.8178,-89.8969,America/Winnipeg
North America,Canada,Black Tickle,Black Tickle Airport,YBI,CCE4,53.4694,-55.785,America/Halifax
North America,Canada,Bloodvein River,Bloodvein River Airport,YDV,CZTA,51.7833,-96.7,America/Winnipeg
North America,Canada,Bob Quinn Lake,Bob Quinn Lake Airport,YBO,CBW4,56.9667,-130.25,America/Vancouver
North America,Canada,Bonaventure,Bonaventure Airport,YVB,CYVB,48.0711,-65.4603,America/Toronto
North America,Canada,Bonnyville,Bonnyville Airport,YBY,CYBF,54.3042,-110.744,America/Edmonton
North America,Canada,Bourlamaque,Val-d'Or Airport,YVO,CYVO,48.0533,-77.7828,America/Toronto
North America,Canada,Brandon,Brandon Municipal Airport,YBR,CYBR,49.91,-99.9519,America/Winnipeg
North America,Canada,Brochet,Brochet Airport,YBT,CYBT,57.8894,-101.679,America/Winnipeg
North America,Canada,Brockville,Brockville - Thousand Islands Regional Tackaberry Airport,XBR,CNL3,44.6394,-75.7503,America/Toronto
North America,Canada,Bromont,Bromont (Roland Desourdy) Airport,ZBM,CZBM,45.2908,-72.7414,America/Toronto
North America,Canada,Buffalo Narrows,Buffalo Narrows Airport,YVT,CYVT,55.8419,-108.418,America/Regina
North America,Canada,Burns Lake,Burns Lake Airport,YPZ,CYPZ,54.3764,-125.951,America/Vancouver
North America,Canada,Burwash,Burwash Airport,YDB,CYDB,61.3711,-139.041,America/Vancouver
North America,Canada,Calgary,Calgary International Airport,YYC,CYYC,51.1139,-114.02,America/Edmonton
North America,Canada,Cambridge Bay,Cambridge Bay Airport,YCB,CYCB,69.1081,-105.138,America/Edmonton
North America,Canada,Campbell River,Campbell River Airport,YBL,CYBL,49.9508,-125.271,America/Vancouver
North America,Canada,Cape Dorset,Cape Dorset Airport,YTE,CYTE,64.23,-76.5267,America/Toronto
North America,Canada,Cartwright,Cartwright Airport,YRF,CYCA,53.6828,-57.0419,America/Halifax
North America,Canada,Castlegar,Castlegar Airport,YCG,CYCG,49.2964,-117.632,America/Vancouver
North America,Canada,Cat Lake,Cat Lake Airport,YAC,CYAC,51.7272,-91.8244,America/Winnipeg
North America,Canada,Centralia,James T. Field Memorial Aerodrome,YCE,CYCE,43.2856,-81.5083,America/Toronto
North America,Canada,Chapleau,Chapleau Airport,YLD,CYLD,47.82,-83.3467,America/Toronto
North America,Canada,Charlevoix,Charlevoix Airport,YML,CYML,47.5975,-70.2239,America/Toronto
North America,Canada,Charlo,Charlo Airport,YCL,CYCL,47.9908,-66.3303,America/Halifax
North America,Canada,Charlottetown,Charlottetown Airport,YHG,CCH4,52.765,-56.1156,America/St_Johns
North America,Canada,Charlottetown,Charlottetown Airport,YYG,CYYG,46.29,-63.1211,America/Halifax
North America,Canada,Chatham-Kent,Chatham Kent Airport,XCM,CYCK,42.3064,-82.0819,America/Toronto
North America,Canada,Chesterfield Inlet,Chesterfield Inlet Airport,YCS,CYCS,63.3469,-90.7311,America/Winnipeg
North America,Canada,Chetwynd,Chetwynd Airport,YCQ,CYCQ,55.6872,-121.627,America/Dawson_Creek
North America,Canada,Chevery,Chevery Airport,YHR,CYHR,50.4689,-59.6367,America/Blanc-Sablon
North America,Canada,Chibougamau,Chapais Airport,YMT,CYMT,49.7719,-74.5281,America/Toronto
North America,Canada,Chilliwack,Chilliwack Airport,YCW,CYCW,49.1528,-121.939,America/Vancouver
North America,Canada,Chisasibi,Chisasibi Airport,YKU,CSU2,53.8056,-78.9169,America/Toronto
North America,Canada,Churchill,Churchill Airport,YYQ,CYYQ,58.7392,-94.065,America/Winnipeg
North America,Canada,Churchill Falls,Churchill Falls Airport,ZUM,CZUM,53.5619,-64.1064,America/Halifax
North America,Canada,Cluff Lake,Cluff Lake Airport,XCL,CJS3,58.3911,-109.516,America/Regina
North America,Canada,Clyde River,Clyde River Airport,YCY,CYCY,70.4861,-68.5167,America/Toronto
North America,Canada,Cochrane,Cochrane Airport,YCN,CYCN,49.1056,-81.0136,America/Toronto
North America,Canada,Cold Lake,CFB Cold Lake,YOD,CYOD,54.405,-110.279,America/Edmonton
North America,Canada,Collins Bay,Collins Bay Airport,YKC,CYKC,58.2361,-103.678,America/Regina
North America,Canada,Colville Lake,Colville Lake Airport,YCK,CEB3,67.0333,-126.083,America/Yellowknife
North America,Canada,Comox,Comox Airport,YQQ,CYQQ,49.7108,-124.887,America/Vancouver
North America,Canada,Coral Harbour,Coral Harbour Airport,YZS,CYZS,64.1933,-83.3594,America/Panama
North America,Canada,Cornwall,Cornwall Regional Airport,YCC,CYCC,45.0928,-74.5633,America/Toronto
North America,Canada,Coronation,Coronation Airport,YCT,CYCT,52.075,-111.445,America/Edmonton
North America,Canada,Courtenay,Courtenay Airpark,YCA,CAH3,49.6794,-124.982,America/Vancouver
North America,Canada,Cowley,Cowley Airport,YYM,CYYM,49.6364,-114.094,America/Edmonton
North America,Canada,Cranbrook,Cranbrook / Canadian Rockies Airport,YXC,CYXC,49.6108,-115.782,America/Edmonton
North America,Canada,Creston,Art Sutcliffe Field,CFQ,CAJ3,49.0369,-116.498,America/Creston
North America,Canada,Cross Lake,Cross Lake (Charlie Sinclair Memorial) Airport,YCR,CYCR,54.6106,-97.7608,America/Winnipeg
North America,Canada,Dauphin,Dauphin Barker Airport,YDN,CYDN,51.1008,-100.052,America/Winnipeg
North America,Canada,Dawson City,Dawson City Airport,YDA,CYDA,64.0431,-139.12801,America/Vancouver
North America,Canada,Dawson Creek,Dawson Creek Airport,YDQ,CYDQ,55.7423,-120.183,America/Dawson_Creek
North America,Canada,Dease Lake,Dease Lake Airport,YDL,CYDL,58.4222,-130.032,America/Vancouver
North America,Canada,Deer Lake,Deer Lake Airport,YDF,CYDF,49.2108,-57.3914,America/St_Johns
North America,Canada,Deer Lake,Deer Lake Airport,YVZ,CYVZ,52.6558,-94.0614,America/Winnipeg
North America,Canada,Deline,Deline Airport,YWJ,CYWJ,65.2111,-123.436,America/Edmonton
North America,Canada,Diavik,Diavik Airport,DVK,CDK2,64.5114,-110.289,America/Yellowknife
North America,Canada,Digby,Digby / Annapolis Regional Airport,YDG,CYID,44.54585,-65.78542,America/Halifax
North America,Canada,Dolbeau-St-Felicien,Dolbeau St Felicien Airport,YDO,CYDO,48.7785,-72.375,America/Toronto
North America,Canada,Donnelly,Donnelly Airport,YOE,CFM4,55.7094,-117.094,America/Edmonton
North America,Canada,Dorval,Montréal-Pierre Elliott Trudeau International Airport,YUL,CYUL,45.4706,-73.7408,America/Toronto
North America,Canada,Douglas Lake,Douglas Lake Airport,DGF,CAL3,50.16546,-120.17127,America/Vancouver
North America,Canada,Drayton Valley,Drayton Valley Industrial Airport,YDC,CER3,53.2658,-114.96,America/Edmonton
North America,Canada,Dryden,Dryden Regional Airport,YHD,CYHD,49.8317,-92.7442,America/Winnipeg
North America,Canada,Duncan,Duncan Airport,DUQ,CAM3,48.75453,-123.7097,America/Vancouver
North America,Canada,Earlton,Earlton (Timiskaming Regional) Airport,YXR,CYXR,47.6974,-79.84735,America/Toronto
North America,Canada,Eastmain River,Eastmain River Airport,ZEM,CZEM,52.2264,-78.5225,America/Toronto
North America,Canada,Edmonton,Edmonton International Airport,YEG,CYEG,53.3097,-113.58,America/Edmonton
North America,Canada,Edson,Edson Airport,YET,CYET,53.5789,-116.465,America/Edmonton
North America,Canada,Ekati,Ekati Airport,YOA,CYOA,64.6989,-110.615,America/Edmonton
North America,Canada,Elliot Lake,Elliot Lake Municipal Airport,YEL,CYEL,46.3514,-82.5614,America/Toronto
North America,Canada,Estevan,Estevan Airport,YEN,CYEN,49.2103,-102.966,America/Regina
North America,Canada,Eureka,Eureka Airport,YEU,CYEU,79.9947,-85.8142,America/Rankin_Inlet
North America,Canada,Fairmont Hot Springs,Fairmont Hot Springs Airport,YCZ,CYCZ,50.3303,-115.873,America/Edmonton
North America,Canada,Fairview,Fairview Airport,ZFW,CEB5,56.0814,-118.435,America/Edmonton
North America,Canada,Falconbridge,Sudbury Airport,YSB,CYSB,46.625,-80.7989,America/Toronto
North America,Canada,Faro,Faro Airport,ZFA,CZFA,62.2075,-133.37601,America/Vancouver
North America,Canada,Flin Flon,Flin Flon Airport,YFO,CYFO,54.6781,-101.682,America/Winnipeg
North America,Canada,Fond-Du-Lac,Fond-Du-Lac Airport,ZFD,CZFD,59.3344,-107.182,America/Regina
North America,Canada,Fontanges,Fontanges Airport,YFG,CTU2,54.5539,-71.1733,America/Toronto
North America,Canada,Forestville,Forestville Airport,YFE,CYFE,48.7461,-69.0972,America/Toronto
North America,Canada,Fort Albany,Fort Albany Airport,YFA,CYFA,52.2014,-81.6969,America/Toronto
North America,Canada,Fort Chipewyan,Fort Chipewyan Airport,YPY,CYPY,58.7672,-111.117,America/Edmonton
North America,Canada,Fort Frances,Fort Frances Municipal Airport,YAG,CYAG,48.6542,-93.4397,America/Winnipeg
North America,Canada,Fort Good Hope,Fort Good Hope Airport,YGH,CYGH,66.2408,-128.651,America/Edmonton
North America,Canada,Fort Hope,Fort Hope Airport,YFH,CYFH,51.5619,-87.9078,America/Toronto
North America,Canada,Fort Liard,Fort Liard Airport,YJF,CYJF,60.2358,-123.469,America/Yellowknife
North America,Canada,Fort Mackay,Fort Mackay / Horizon Airport,HZP,CYNR,57.3817,-111.701,America/Edmonton
North America,Canada,Fort McMurray,Fort McMurray / Mildred Lake Airport,NML,CER4,57.0556,-111.574,America/Edmonton
North America,Canada,Fort McMurray,Fort McMurray Airport,YMM,CYMM,56.6533,-111.222,America/Edmonton
North America,Canada,Fort Mcpherson,Fort Mcpherson Airport,ZFM,CZFM,67.4075,-134.86099,America/Edmonton
North America,Canada,Fort Nelson,Fort Nelson Airport,YYE,CYYE,58.8364,-122.597,America/Fort_Nelson
North America,Canada,Fort Resolution,Fort Resolution Airport,YFR,CYFR,61.1808,-113.69,America/Edmonton
North America,Canada,Fort Saint John,Fort St. John Airport,YXJ,CYXJ,56.2381,-120.74,America/Dawson_Creek
North America,Canada,Fort Severn,Fort Severn Airport,YER,CYER,56.0189,-87.6761,America/Toronto
North America,Canada,Fort Simpson,Fort Simpson Airport,YFS,CYFS,61.7602,-121.237,America/Edmonton
North America,Canada,Fort Smith,Fort Smith Airport,YSM,CYSM,60.0203,-111.962,America/Edmonton
North America,Canada,Fredericton,Fredericton International Airport,YFC,CYFC,45.8689,-66.5372,America/Moncton
North America,Canada,Gameti,Rae Lakes Airport,YRA,CYRA,64.1161,-117.31,America/Yellowknife
North America,Canada,Gander,Gander International Airport,YQX,CYQX,48.9369,-54.5681,America/St_Johns
North America,Canada,Gaspe,Gaspe (Michel-Pouliot) Airport,YGP,CYGP,48.7753,-64.4786,America/Toronto
North America,Canada,Gatineau,Ottawa / Gatineau Airport,YND,CYND,45.5217,-75.5636,America/Toronto
North America,Canada,Geraldton,Geraldton Greenstone Regional Airport,YGQ,CYGQ,49.7783,-86.9394,America/Toronto
North America,Canada,Gillam,Gillam Airport,YGX,CYGX,56.3575,-94.7106,America/Winnipeg
North America,Canada,Gimli,Gimli Industrial Park Airport,YGM,CYGM,50.6281,-97.0433,America/Winnipeg
North America,Canada,Gjoa Haven,Gjoa Haven Airport,YHK,CYHK,68.6356,-95.8497,America/Edmonton
North America,Canada,Gods Lake Narrows,Gods Lake Narrows Airport,YGO,CYGO,54.5589,-94.4914,America/Winnipeg
North America,Canada,Gods River,Gods River Airport,ZGI,CZGI,54.8397,-94.0786,America/Winnipeg
North America,Canada,Goose Bay,Goose Bay Airport,YYR,CYYR,53.3192,-60.4258,America/Goose_Bay
North America,Canada,Gore Bay,Gore Bay Manitoulin Airport,YZE,CYZE,45.8853,-82.5678,America/Toronto
North America,Canada,Grand Forks,Grand Forks Airport,ZGF,CZGF,49.0156,-118.431,America/Vancouver
North America,Canada,Grande Cache,Grande Cache Airport,YGC,CEQ5,53.9169,-118.874,America/Edmonton
North America,Canada,Grande Prairie,Grande Prairie Airport,YQU,CYQU,55.1797,-118.885,America/Edmonton
North America,Canada,Great Bear Lake,Great Bear Lake Airport,DAS,CFF4,66.7031,-119.707,America/Yellowknife
North America,Canada,Greenwood,CFB Greenwood,YZX,CYZX,44.9844,-64.9169,America/Halifax
North America,Canada,Grise Fiord,Grise Fiord Airport,YGZ,CYGZ,76.4261,-82.9092,America/Toronto
North America,Canada,Haines Junction,Haines Junction Airport,YHT,CYHT,60.7892,-137.54601,America/Whitehorse
North America,Canada,Halifax,Halifax Robert L. Stanfield International Airport,YHZ,CYHZ,44.8808,-63.5086,America/Halifax
North America,Canada,Hall Beach,Hall Beach Airport,YUX,CYUX,68.7761,-81.2436,America/Toronto
North America,Canada,Hamilton,John C. Munro Hamilton International Airport,YHM,CYHM,43.1736,-79.935,America/Toronto
North America,Canada,Hatchet Lake,Hatchet Lake Airport,YDJ,CJL2,58.6625,-103.538,America/Regina
North America,Canada,Havre St-Pierre,Havre St Pierre Airport,YGV,CYGV,50.2819,-63.6114,America/Toronto
North America,Canada,Hay River,Hay River / Merlyn Carter Airport,YHY,CYHY,60.8397,-115.783,America/Yellowknife
North America,Canada,Hearst,Hearst Rene Fontaine Municipal Airport,YHF,CYHF,49.7142,-83.6861,America/Toronto
North America,Canada,High Level,High Level Airport,YOJ,CYOJ,58.6214,-117.165,America/Edmonton
North America,Canada,High Prairie,High Prairie Airport,ZHP,CZHP,55.3936,-116.475,America/Edmonton
North America,Canada,Hinton,Hinton / Jasper-Hinton Airport,YJP,CEC4,53.3192,-117.753,America/Edmonton
North America,Canada,Hope,Hope Airport,YHE,CYHE,49.3683,-121.498,America/Vancouver
North America,Canada,Hopedale,Hopedale Airport,YHO,CYHO,55.4483,-60.2286,America/Halifax
North America,Canada,Hornepayne,Hornepayne Municipal Airport,YHN,CYHN,49.1931,-84.7589,America/Toronto
North America,Canada,Hudson Bay,Hudson Bay Airport,YHB,CYHB,52.8167,-102.311,America/Regina
